PriceTomorow,Open,High,Low,Vol.,Change,Date,Price
12089.80,12015.90,12236.60,11727.00,592.15,0.0148,8-Aug-19,
12191.60,11481.00,12114.50,11406.40,702.85,0.0464,7-Aug-19,
12013.90,11817.60,12291.90,11237.00,807.58,-0.0284,6-Aug-19,
11480.90,10934.80,11922.30,10934.80,769.63,0.0807,5-Aug-19,
11816.80,10816.10,11017.70,10568.80,585.71,0.0110,4-Aug-19,
10934.60,10519.90,10893.60,10504.50,508.75,0.0281,3-Aug-19,
10815.70,10380.50,10664.80,10330.50,578.29,0.0135,2-Aug-19,
10520.10,10081.90,10459.00,9890.60,608.37,0.0296,1-Aug-19,
10380.00,9580.30,10100.00,9562.40,589.84,0.0523,31-Jul-19,
10082.00,9580.00,9703.00,9483.00,511.51,0.0000,30-Jul-19,
9580.70,9728.50,9835.40,9502.50,510.90,-0.0151,29-Jul-19,
9580.90,9491.10,9798.50,9401.10,518.59,0.0248,28-Jul-19,
9727.80,9830.40,10232.30,9389.10,661.89,-0.0345,27-Jul-19,
9492.10,9945.20,10436.10,9724.20,493.75,-0.0115,26-Jul-19,
9831.00,9804.70,10203.50,9776.60,545.85,0.0144,25-Jul-19,
9945.30,9887.20,9945.30,9584.00,639.54,-0.0085,24-Jul-19,
9804.30,10412.80,10414.70,9865.40,663.38,-0.0503,23-Jul-19,
9888.70,10715.10,10806.30,10196.50,591.27,-0.0282,22-Jul-19,
10412.50,10827.00,10883.80,10442.50,562.17,-0.0104,21-Jul-19,
10714.40,10571.90,11155.60,10462.00,668.94,0.0241,20-Jul-19,
10826.70,10651.60,10758.40,10160.70,727.79,-0.0075,19-Jul-19,
10571.50,9723.10,10787.10,9390.00,974.49,0.0955,18-Jul-19,
10651.40,9425.10,9983.60,9082.60,1.03,0.0317,17-Jul-19,
9723.20,10844.00,11019.50,9375.30,1.05,-0.1310,16-Jul-19,
9424.80,10199.90,11064.70,9885.40,956.52,0.0633,15-Jul-19,
10845.90,11364.30,11448.70,10128.90,840.76,-0.1025,14-Jul-19,
10200.10,11762.80,11798.40,10839.40,747.71,-0.0338,13-Jul-19,
11364.90,11343.70,11881.40,11109.80,738.17,0.0370,12-Jul-19,
11762.10,12111.60,12111.60,11029.00,943.13,-0.0634,11-Jul-19,
11342.30,12542.80,13134.40,11594.90,1.11,-0.0344,10-Jul-19,
12110.60,12250.60,12772.90,12111.20,847.84,0.0236,9-Jul-19,
12541.50,11415.80,12332.30,11304.80,695.60,0.0733,8-Jul-19,
12252.60,11267.90,11524.60,11108.10,601.93,0.0131,7-Jul-19,
11415.90,10969.80,11650.20,10967.90,688.96,0.0271,6-Jul-19,
11268.00,11159.70,11381.80,10810.30,772.67,-0.0173,5-Jul-19,
10970.20,11899.30,11948.00,11087.10,840.34,-0.0620,4-Jul-19,
11163.10,10835.90,11931.80,10835.90,998.73,0.0983,3-Jul-19,
11900.80,10615.50,10923.50,9728.50,1.12,0.0207,2-Jul-19,
10835.90,10821.40,11254.50,10041.60,1.04,-0.0187,1-Jul-19,
10616.60,11906.00,12179.30,10765.40,880.77,-0.0914,30-Jun-19,
10818.60,12408.00,12422.90,11490.80,834.62,-0.0405,29-Jun-19,
11906.50,11288.40,12461.80,10970.50,1.09,0.0993,28-Jun-19,
12409.10,13062.40,13422.00,10493.50,1.59,-0.1359,27-Jun-19,
11287.80,11811.60,13929.80,11747.30,1.48,0.1062,26-Jun-19,
13063.80,11046.60,11833.90,11033.70,781.09,0.0691,25-Jun-19,
11809.90,10897.30,11114.40,10622.60,566.96,0.0137,24-Jun-19,
11046.40,10721.50,11361.30,10557.80,683.79,0.0164,23-Jun-19,
10897.10,10178.10,11160.50,10031.30,1.09,0.0533,22-Jun-19,
10721.70,9517.70,10184.30,9517.40,769.12,0.0696,21-Jun-19,
10179.30,9255.00,9583.90,9188.40,693.62,0.0283,20-Jun-19,
9517.00,9080.70,9295.10,9044.00,587.57,0.0193,19-Jun-19,
9255.40,9318.90,9336.10,8962.70,723.17,-0.0256,18-Jun-19,
9080.60,8961.00,9438.10,8959.80,738.80,0.0398,17-Jun-19,
9318.80,8812.20,9332.00,8771.10,849.77,0.0170,16-Jun-19,
8962.50,8655.80,8856.70,8582.30,608.69,0.0181,15-Jun-19,
8812.50,8218.60,8685.30,8153.20,643.17,0.0532,14-Jun-19,
8656.10,8132.40,8306.10,8028.60,574.21,0.0106,13-Jun-19,
8219.00,7888.00,8198.10,7805.80,607.89,0.0311,12-Jun-19,
8133.10,7987.80,8010.40,7714.50,579.00,-0.0125,11-Jun-19,
7888.00,7635.00,8012.80,7523.60,641.38,0.0462,10-Jun-19,
7987.80,7901.60,7937.50,7516.90,554.48,-0.0337,9-Jun-19,
7635.00,7985.30,8044.40,7770.50,485.81,-0.0105,8-Jun-19,
7901.40,7785.80,8099.40,7749.40,588.87,0.0257,7-Jun-19,
7985.20,7779.60,7861.40,7480.40,651.82,0.0008,6-Jun-19,
7784.90,7685.60,7885.00,7590.40,762.94,0.0122,5-Jun-19,
7779.10,8118.10,8118.10,7494.00,966.95,-0.0541,4-Jun-19,
7685.50,8728.60,8734.90,8102.70,739.45,-0.0692,3-Jun-19,
8124.80,8545.80,8807.70,8534.80,614.54,0.0214,2-Jun-19,
8728.60,8556.90,8615.80,8454.00,686.75,-0.0015,1-Jun-19,
8545.70,8271.40,8578.80,8135.00,858.41,0.0346,31-May-19,
8558.30,8647.80,9045.90,8054.70,1.04,-0.0435,30-May-19,
8271.90,8715.60,8747.20,8435.30,15.43,-0.0079,29-May-19,
8647.80,8759.40,8794.10,8568.80,763.20,-0.0050,28-May-19,
8716.30,8628.90,8902.80,8607.30,907.96,0.0151,27-May-19,
8760.10,8029.60,8718.60,7866.50,872.12,0.0751,26-May-19,
8630.20,7971.40,8090.10,7919.10,691.27,0.0072,25-May-19,
8027.40,7852.80,8124.10,7775.40,868.47,0.0150,24-May-19,
7970.10,7637.20,7939.10,7486.80,815.14,0.0283,23-May-19,
7852.10,7928.70,7999.00,7545.90,821.40,-0.0372,22-May-19,
7635.70,7965.00,8056.80,7813.20,804.88,-0.0044,21-May-19,
7930.30,8156.40,8156.40,7604.00,958.81,-0.0235,20-May-19,
7965.30,7261.90,8253.40,7252.30,1.08,0.1232,19-May-19,
8157.20,7359.90,7458.50,7189.40,865.53,-0.0132,18-May-19,
7262.60,7871.90,7924.00,6998.60,1.43,-0.0651,17-May-19,
7359.50,8164.80,8293.30,7720.40,1.18,-0.0359,16-May-19,
7871.80,7994.80,8225.30,7856.50,1.13,0.0213,15-May-19,
8164.60,7806.40,8323.90,7674.00,1.33,0.0242,14-May-19,
7994.60,6984.70,8058.30,6893.10,1.20,0.1176,13-May-19,
7806.00,7190.00,7518.90,6802.60,1.35,-0.0286,12-May-19,
6984.80,6386.60,7373.80,6386.50,1.31,0.1259,11-May-19,
7190.30,6194.30,6466.60,6157.80,907.94,0.0314,10-May-19,
6386.00,5990.50,6206.00,5990.00,799.96,0.0336,9-May-19,
6191.50,5849.40,6011.30,5799.10,757.13,0.0241,8-May-19,
5990.30,5745.50,6019.80,5745.50,955.88,0.0182,7-May-19,
5849.50,5775.10,5801.40,5630.50,755.39,-0.0052,6-May-19,
5745.10,5830.80,5838.20,5708.20,709.02,-0.0096,5-May-19,
5774.90,5768.00,5899.20,5605.00,920.61,0.0111,4-May-19,
5830.90,5493.60,5844.20,5478.70,1.04,0.0497,3-May-19,
5766.80,5384.60,5530.80,5370.00,722.23,0.0204,2-May-19,
5493.80,5321.10,5396.30,5319.50,623.64,0.0119,1-May-19,
5384.20,5235.40,5336.60,5195.90,697.42,0.0164,30-Apr-19,
5320.80,5302.40,5322.90,5188.90,775.82,-0.0127,29-Apr-19,
5235.00,5265.70,5332.50,5234.40,681.41,0.0069,28-Apr-19,
5302.30,5298.20,5318.10,5225.40,833.13,-0.0061,27-Apr-19,
5265.90,5209.20,5469.30,5159.30,1.03,0.0171,26-Apr-19,
5298.30,5415.60,5528.20,5137.40,955.36,-0.0381,25-Apr-19,
5209.10,5511.20,5589.60,5346.80,994.04,-0.0174,24-Apr-19,
5415.60,5346.50,5594.40,5291.40,900.00,0.0308,23-Apr-19,
5511.60,5248.20,5370.20,5170.20,920.77,0.0197,22-Apr-19,
5346.70,5290.20,5308.20,5189.80,811.41,-0.0088,21-Apr-19,
5243.50,5241.00,5327.00,5240.20,782.32,0.0094,20-Apr-19,
5290.20,5264.80,5282.40,5192.10,787.09,-0.0045,19-Apr-19,
5241.00,5208.30,5293.10,5205.00,727.97,0.0108,18-Apr-19,
5264.70,5182.10,5230.90,5165.50,806.52,0.0053,17-Apr-19,
5208.30,5031.40,5198.40,5014.40,631.05,0.0295,16-Apr-19,
5180.90,5135.10,5168.00,4964.20,688.20,-0.0200,15-Apr-19,
5032.30,5052.00,5153.50,5010.70,566.38,0.0164,14-Apr-19,
5134.80,5054.20,5093.40,5011.60,577.16,-0.0005,13-Apr-19,
5051.80,5022.70,5080.50,4889.20,779.14,0.0063,12-Apr-19,
5054.20,5307.70,5337.00,4948.00,943.49,-0.0537,11-Apr-19,
5022.60,5158.40,5404.10,5142.90,837.51,0.0289,10-Apr-19,
5307.80,5245.00,5245.90,5095.20,784.62,-0.0165,9-Apr-19,
5158.40,5173.50,5300.60,5060.50,928.23,0.0138,8-Apr-19,
5245.20,5046.10,5219.50,5033.70,841.27,0.0253,7-Apr-19,
5173.60,5010.00,5198.40,4947.90,952.18,0.0072,6-Apr-19,
5046.20,4902.50,5029.40,4888.30,851.72,0.0220,5-Apr-19,
5010.20,4968.70,5042.50,4789.20,1.05,-0.0133,4-Apr-19,
4902.40,4859.30,5278.40,4814.00,13.83,0.0225,3-Apr-19,
4968.70,4145.10,4899.60,4143.50,14.77,0.1723,2-Apr-19,
4859.30,4102.30,4159.10,4076.80,3.22,0.0104,1-Apr-19,
4145.10,4111.80,4121.90,4082.20,2.43,-0.0023,31-Mar-19,
4102.30,4103.70,4138.10,4057.10,2.55,0.0023,30-Mar-19,
4111.80,4025.70,4123.10,4022.60,3.30,0.0190,29-Mar-19,
4102.20,4041.70,4041.70,4008.40,2.11,-0.0040,28-Mar-19,
4025.60,3942.80,4043.30,3936.20,2.78,0.0251,27-Mar-19,
4041.70,3937.10,3950.70,3899.90,2.53,0.0015,26-Mar-19,
3942.80,3994.80,4000.50,3897.90,2.86,-0.0144,25-Mar-19,
3937.00,4002.60,4005.70,3967.00,2.04,-0.0020,24-Mar-19,
3994.70,3990.40,4018.20,3980.80,2.00,0.0030,23-Mar-19,
4002.50,3982.20,4005.70,3971.80,2.83,0.0021,22-Mar-19,
3990.40,4041.20,4064.00,3923.80,3.88,-0.0146,21-Mar-19,
3982.20,4017.00,4050.00,3985.30,3.18,0.0060,20-Mar-19,
4041.20,3990.20,4029.90,3972.40,2.99,0.0067,19-Mar-19,
4017.00,3981.50,4032.30,3958.50,2.62,0.0022,18-Mar-19,
3990.20,4006.40,4009.80,3956.30,1.87,-0.0062,17-Mar-19,
3981.50,3924.40,4050.60,3923.70,3.46,0.0209,16-Mar-19,
4006.40,3879.00,3935.70,3874.80,3.11,0.0117,15-Mar-19,
3924.30,3865.10,3914.70,3828.40,2.86,0.0036,14-Mar-19,
3879.00,3885.90,3894.70,3847.40,2.28,-0.0054,13-Mar-19,
3865.10,3870.30,3900.10,3817.10,2.90,0.0041,12-Mar-19,
3886.00,3915.20,3935.50,3842.40,3.19,-0.0115,11-Mar-19,
3870.30,3944.40,3944.50,3889.20,1.89,-0.0074,10-Mar-19,
3915.20,3865.60,3964.00,3859.70,2.48,0.0203,9-Mar-19,
3944.30,3875.10,3929.00,3810.70,2.96,-0.0024,8-Mar-19,
3865.90,3863.10,3907.40,3847.90,2.60,0.0032,7-Mar-19,
3875.10,3857.20,3887.30,3816.70,2.52,0.0015,6-Mar-19,
3863.00,3715.90,3873.20,3705.70,3.82,0.0380,5-Mar-19,
3857.20,3809.70,3828.40,3681.80,2.85,-0.0245,4-Mar-19,
3715.90,3823.20,3836.60,3789.70,1.51,-0.0036,3-Mar-19,
3809.50,3821.90,3843.20,3783.60,1.61,0.0003,2-Mar-19,
3823.10,3816.70,3855.80,3816.40,1.74,0.0014,1-Mar-19,
3821.90,3814.60,3883.70,3783.30,2.31,0.0005,28-Feb-19,
3816.60,3810.30,3836.40,3701.90,2.82,0.0011,27-Feb-19,
3814.60,3833.50,3845.50,3775.00,2.09,-0.0061,26-Feb-19,
3810.30,3755.70,3870.70,3753.80,765.87,0.0209,25-Feb-19,
3833.70,4120.50,4194.20,3738.70,977.78,-0.0886,24-Feb-19,
3755.20,3965.20,4152.60,3939.40,727.85,0.0391,23-Feb-19,
4120.40,3937.40,3983.10,3931.70,649.55,0.0073,22-Feb-19,
3965.20,3972.00,4011.50,3909.20,668.16,-0.0090,21-Feb-19,
3936.60,3914.30,3983.60,3881.20,698.01,0.0148,20-Feb-19,
3972.40,3896.40,3993.80,3863.70,1.44,0.0047,19-Feb-19,
3914.30,3664.20,3903.70,3655.10,933.15,0.0633,18-Feb-19,
3896.00,3616.80,3689.90,3607.90,580.51,0.0131,17-Feb-19,
3664.20,3604.70,3641.90,3599.70,485.63,0.0034,16-Feb-19,
3616.80,3592.60,3648.30,3581.40,516.21,0.0034,15-Feb-19,
3604.70,3611.50,3624.50,3580.20,498.14,-0.0052,14-Feb-19,
3592.60,3632.00,3663.50,3599.20,558.02,-0.0056,13-Feb-19,
3611.50,3631.80,3656.40,3594.40,545.82,0.0001,12-Feb-19,
3632.00,3678.80,3681.10,3623.80,517.28,-0.0128,11-Feb-19,
3631.80,3661.00,3680.60,3617.10,501.90,0.0048,10-Feb-19,
3679.00,3661.60,3675.30,3633.20,454.80,-0.0001,9-Feb-19,
3661.40,3397.30,3721.10,3382.50,699.23,0.0777,8-Feb-19,
3661.70,3404.90,3421.80,3390.30,471.36,-0.0020,7-Feb-19,
3397.70,3468.50,3478.00,3383.90,514.21,-0.0185,6-Feb-19,
3404.30,3463.00,3485.90,3450.30,460.95,0.0016,5-Feb-19,
3468.40,3459.00,3479.70,3437.10,503.92,0.0011,4-Feb-19,
3462.80,3502.30,3507.80,3431.30,451.66,-0.0124,3-Feb-19,
3459.10,3467.90,3514.50,3447.80,443.60,0.0100,2-Feb-19,
3502.50,3437.70,3485.70,3415.30,481.58,0.0090,1-Feb-19,
3467.90,3460.00,3484.70,3427.00,477.07,-0.0066,31-Jan-19,
3437.20,3414.60,3479.00,3394.20,600.25,0.0132,30-Jan-19,
3460.00,3442.80,3450.10,3368.20,585.46,-0.0081,29-Jan-19,
3414.80,3555.80,3561.20,3395.70,620.85,-0.0317,28-Jan-19,
3442.80,3570.90,3583.20,3509.20,464.02,-0.0043,27-Jan-19,
3555.60,3572.00,3652.50,3556.10,432.55,-0.0003,26-Jan-19,
3570.90,3574.30,3582.60,3542.20,448.89,-0.0006,25-Jan-19,
3572.00,3561.40,3587.00,3539.70,428.60,0.0036,24-Jan-19,
3574.30,3580.10,3608.30,3532.80,445.87,-0.0052,23-Jan-19,
3561.50,3536.90,3607.90,3465.20,447.70,0.0123,22-Jan-19,
3580.10,3542.70,3561.40,3505.40,394.17,-0.0016,21-Jan-19,
3536.70,3676.20,3699.10,3503.90,563.31,-0.0368,20-Jan-19,
3542.30,3605.80,3715.20,3604.10,537.06,0.0200,19-Jan-19,
3677.80,3626.30,3627.90,3575.70,488.16,-0.0057,18-Jan-19,
3605.60,3588.10,3636.70,3554.80,525.10,0.0107,17-Jan-19,
3626.40,3570.60,3644.10,3561.40,487.34,0.0047,16-Jan-19,
3588.00,3637.50,3660.80,3545.70,544.85,-0.0184,15-Jan-19,
3571.30,3490.40,3672.00,3490.40,539.93,0.0424,14-Jan-19,
3638.10,3597.30,3617.60,3473.20,452.79,-0.0298,13-Jan-19,
3490.20,3616.60,3633.90,3561.30,435.06,-0.0053,12-Jan-19,
3597.20,3603.30,3655.70,3563.10,551.64,0.0035,11-Jan-19,
3616.50,3978.90,4007.70,3562.10,697.31,-0.0941,10-Jan-19,
3603.70,3971.00,4014.20,3957.50,473.42,0.0017,9-Jan-19,
3978.00,3985.80,4070.50,3943.10,514.08,-0.0037,8-Jan-19,
3971.00,4004.30,4028.00,3945.50,500.88,-0.0045,7-Jan-19,
3985.90,3785.70,4034.10,3758.50,529.89,0.0578,6-Jan-19,
4004.10,3802.80,3846.70,3769.00,468.45,-0.0046,5-Jan-19,
3785.40,3780.50,3823.90,3720.00,488.70,0.0060,4-Jan-19,
3802.70,3874.10,3875.80,3753.00,450.32,-0.0242,3-Jan-19,
3780.10,3809.70,3894.80,3768.10,554.47,0.0169,2-Jan-19,
3873.80,3709.50,3814.30,3664.40,469.11,0.0269,1-Jan-19,
3809.40,3815.10,3819.60,3658.80,545.83,-0.0277,31-Dec-18,
3709.40,3708.20,3837.70,3682.50,519.17,0.0292,30-Dec-18,
3815.00,3861.60,3899.60,3696.00,505.41,-0.0401,29-Dec-18,
3706.80,3587.10,3900.30,3565.50,565.24,0.0766,28-Dec-18,
3861.60,3793.40,3822.60,3560.80,543.44,-0.0545,27-Dec-18,
3586.90,3762.80,3841.90,3680.30,567.11,0.0083,26-Dec-18,
3793.70,4025.60,4030.70,3676.50,670.94,-0.0655,25-Dec-18,
3762.50,3944.50,4208.20,3941.90,716.29,0.0207,24-Dec-18,
4026.10,3964.30,4037.10,3904.60,572.21,-0.0050,23-Dec-18,
3944.40,3850.90,3977.20,3803.70,554.59,0.0295,22-Dec-18,
3964.40,4075.20,4153.10,3786.90,748.76,-0.0552,21-Dec-18,
3850.90,3687.20,4140.30,3665.80,958.58,0.1055,20-Dec-18,
4076.00,3668.10,3924.70,3647.50,792.40,0.0052,19-Dec-18,
3687.10,3526.00,3683.10,3456.90,698.53,0.0402,18-Dec-18,
3668.00,3248.30,3597.40,3243.10,534.78,0.0857,17-Dec-18,
3526.10,3228.60,3305.00,3225.90,335.69,0.0060,16-Dec-18,
3247.90,3247.80,3282.30,3177.00,332.95,-0.0059,15-Dec-18,
3228.70,3315.40,3336.60,3199.10,445.56,-0.0204,14-Dec-18,
3247.80,3466.20,3474.40,3284.80,435.89,-0.0435,13-Dec-18,
3315.30,3390.20,3510.20,3379.40,391.17,0.0172,12-Dec-18,
3466.10,3460.40,3485.90,3349.90,418.53,-0.0153,11-Dec-18,
3407.70,3566.90,3622.40,3412.70,394.49,-0.0300,10-Dec-18,
3460.50,3430.30,3677.60,3424.20,327.93,0.0400,9-Dec-18,
3567.50,3422.30,3507.70,3302.90,424.40,0.0024,8-Dec-18,
3430.40,3508.90,3626.60,3251.80,639.33,-0.0246,7-Dec-18,
3422.20,3771.40,3887.20,3505.70,467.54,-0.0697,6-Dec-18,
3508.60,3958.10,3974.10,3765.20,341.60,-0.0472,5-Dec-18,
3771.60,3899.90,4082.90,3809.30,326.71,0.0156,4-Dec-18,
3958.50,4160.30,4177.00,3839.90,355.10,-0.0631,3-Dec-18,
3897.80,4196.20,4316.10,4105.30,298.63,-0.0085,2-Dec-18,
4160.40,4038.70,4299.10,3967.10,316.30,0.0387,1-Dec-18,
4196.20,4296.80,4340.60,3954.50,444.52,-0.0598,30-Nov-18,
4039.70,4265.50,4440.10,4140.60,414.46,0.0073,29-Nov-18,
4296.50,3866.40,4391.80,3866.40,533.04,0.1032,28-Nov-18,
4265.40,3840.30,3920.60,3687.80,457.27,0.0077,27-Nov-18,
3866.50,4061.00,4179.00,3679.80,571.04,-0.0554,26-Nov-18,
3837.00,3920.30,4198.40,3634.20,619.95,0.0362,25-Nov-18,
4062.20,4397.30,4494.60,3821.50,382.72,-0.1086,24-Nov-18,
3920.40,4360.90,4455.60,4223.70,348.99,0.0096,23-Nov-18,
4398.00,4646.40,4695.70,4346.70,261.85,-0.0609,22-Nov-18,
4356.00,4523.00,4743.70,4393.00,412.74,0.0252,21-Nov-18,
4638.70,4883.60,5013.40,4272.30,714.08,-0.0736,20-Nov-18,
4524.60,5660.40,5662.50,4831.10,478.26,-0.1369,19-Nov-18,
4883.80,5621.00,5727.90,5615.50,158.68,0.0065,18-Nov-18,
5658.30,5636.20,5645.50,5561.40,156.51,-0.0026,17-Nov-18,
5621.80,5723.50,5747.70,5539.70,224.12,-0.0145,16-Nov-18,
5636.20,5854.00,5878.50,5384.10,375.86,-0.0211,15-Nov-18,
5718.90,6428.90,6453.30,5619.20,438.21,-0.0913,14-Nov-18,
5842.40,6435.00,6466.80,6386.70,137.60,-0.0009,13-Nov-18,
6429.20,6445.00,6475.90,6409.40,130.16,-0.0017,12-Nov-18,
6435.00,6427.10,6451.70,6359.00,127.40,0.0030,11-Nov-18,
6446.10,6411.90,6461.70,6411.70,115.87,0.0024,10-Nov-18,
6427.10,6473.80,6496.10,6390.00,151.60,-0.0096,9-Nov-18,
6412.00,6565.30,6577.30,6466.30,159.30,-0.0139,8-Nov-18,
6474.00,6503.10,6594.30,6502.00,170.76,0.0096,7-Nov-18,
6565.30,6460.40,6509.60,6441.60,154.87,0.0067,6-Nov-18,
6502.80,6478.20,6489.20,6431.70,128.51,-0.0029,5-Nov-18,
6459.70,6386.20,6508.90,6359.70,128.76,0.0144,4-Nov-18,
6478.20,6424.50,6429.50,6346.20,112.84,-0.0060,3-Nov-18,
6386.20,6400.50,6444.30,6390.90,135.87,0.0038,2-Nov-18,
6424.70,6365.90,6421.80,6354.20,124.16,0.0054,1-Nov-18,
6400.50,6327.90,6405.70,6257.80,129.06,0.0064,31-Oct-18,
6365.90,6336.70,6469.90,6316.50,128.21,-0.0015,30-Oct-18,
6325.70,6486.10,6498.40,6310.50,160.52,-0.0233,29-Oct-18,
6335.00,6494.60,6502.20,6461.20,93.97,-0.0012,28-Oct-18,
6486.10,6510.00,6534.00,6473.70,76.72,-0.0024,27-Oct-18,
6494.20,6507.00,6570.50,6498.50,97.17,0.0005,26-Oct-18,
6510.00,6532.50,6544.80,6491.50,97.43,-0.0036,25-Oct-18,
6507.00,6531.20,6593.80,6522.60,98.74,0.0003,24-Oct-18,
6530.70,6558.60,6573.60,6500.50,108.86,-0.0041,23-Oct-18,
6528.70,6583.00,6612.70,6529.50,101.57,-0.0041,22-Oct-18,
6555.80,6575.90,6643.10,6568.00,92.94,0.0016,21-Oct-18,
6583.00,6511.70,6593.70,6495.90,97.77,0.0092,20-Oct-18,
6572.20,6576.40,6603.20,6506.90,121.44,-0.0094,19-Oct-18,
6512.00,6690.10,6736.30,6530.60,134.15,-0.0168,18-Oct-18,
6574.10,6718.90,6745.90,6637.80,136.71,-0.0028,17-Oct-18,
6686.60,6712.40,6836.70,6645.40,155.85,0.0008,16-Oct-18,
6705.30,6326.80,7358.40,6300.20,443.33,0.0590,15-Oct-18,
6699.80,6321.60,6390.90,6300.00,99.38,0.0008,14-Oct-18,
6326.80,6291.30,6329.30,6282.80,94.45,0.0048,13-Oct-18,
6321.70,6239.20,6344.80,6206.80,147.40,0.0084,12-Oct-18,
6291.30,6618.00,6622.50,6206.20,245.28,-0.0572,11-Oct-18,
6239.10,6650.60,6653.50,6526.00,101.93,-0.0049,10-Oct-18,
6618.00,6669.60,6678.90,6613.30,80.79,-0.0028,9-Oct-18,
6650.80,6611.00,6699.50,6589.90,119.68,0.0089,8-Oct-18,
6669.60,6596.30,6633.90,6523.80,77.06,0.0022,7-Oct-18,
6611.00,6639.10,6661.50,6550.40,9.18,-0.0065,6-Oct-18,
6596.30,6584.20,6682.30,6537.60,9.34,0.0083,5-Oct-18,
6639.10,6509.20,6653.00,6487.80,9.31,0.0117,4-Oct-18,
6584.20,6549.90,6563.50,6429.60,9.21,-0.0064,3-Oct-18,
6507.80,6608.20,6645.70,6034.90,9.34,-0.0088,2-Oct-18,
6549.90,6635.20,6674.70,6072.70,9.19,-0.0041,1-Oct-18,
6608.20,6603.90,6673.90,6533.50,9.34,0.0047,30-Sep-18,
6635.20,6633.90,6648.40,6464.40,9.42,-0.0048,29-Sep-18,
6603.90,6685.70,6809.20,6538.60,9.57,-0.0079,28-Sep-18,
6636.00,6463.70,6738.30,6428.80,9.34,0.0342,27-Sep-18,
6689.20,6443.00,6551.90,6384.10,8.64,0.0036,26-Sep-18,
6468.10,6590.60,6590.60,5977.00,7.34,-0.0211,25-Sep-18,
6445.10,6713.30,6728.10,6559.10,7.57,-0.0179,24-Sep-18,
6584.10,6729.60,6789.40,6666.40,7.34,-0.0038,23-Sep-18,
6704.10,6766.70,6833.30,6635.50,7.31,-0.0055,22-Sep-18,
6729.60,6490.90,6780.50,6489.80,7.73,0.0428,21-Sep-18,
6766.70,6390.40,6537.50,6346.40,5.18,0.0155,20-Sep-18,
6489.20,6342.00,6478.70,6144.50,3.54,0.0076,19-Sep-18,
6390.40,6251.90,6388.80,6228.80,2.82,0.0144,18-Sep-18,
6342.00,6500.20,6533.50,6215.90,3.26,-0.0382,17-Sep-18,
6251.90,6519.00,6520.80,6406.20,3.34,-0.0029,16-Sep-18,
6500.20,6482.60,6562.90,6470.30,3.16,0.0054,15-Sep-18,
6519.00,6482.90,6579.40,6412.10,3.20,0.0001,14-Sep-18,
6483.70,6338.00,6867.30,6337.80,3.53,0.0229,13-Sep-18,
6482.90,6293.90,6353.50,6204.50,3.04,0.0070,12-Sep-18,
6338.00,6320.70,6391.80,6189.60,3.30,-0.0043,11-Sep-18,
6293.90,6238.50,6358.50,6237.30,3.11,0.0132,10-Sep-18,
6321.00,6184.30,6432.60,6148.80,2.84,0.0088,9-Sep-18,
6238.50,6390.90,6484.30,6132.30,3.46,-0.0323,8-Sep-18,
6184.30,6514.10,6540.60,6316.20,3.30,-0.0189,7-Sep-18,
6390.90,6706.80,6732.90,6337.80,4.02,-0.0287,6-Sep-18,
6514.00,7377.50,7407.50,6691.80,4.55,-0.0909,5-Sep-18,
6706.80,7264.20,7409.90,7234.50,3.92,0.0156,4-Sep-18,
7377.50,7289.80,7330.70,7182.80,3.87,-0.0041,3-Sep-18,
7264.20,7189.60,7334.80,7117.30,3.90,0.0145,2-Sep-18,
7293.90,7032.40,7264.30,7020.40,3.52,0.0221,1-Sep-18,
7189.60,6993.70,7080.20,6698.00,4.21,0.0057,31-Aug-18,
7033.80,7029.20,7050.20,6798.00,3.74,-0.0050,30-Aug-18,
6993.70,7074.60,7121.40,6926.70,4.11,-0.0064,29-Aug-18,
7029.10,6897.60,7129.70,6861.20,3.79,0.0257,28-Aug-18,
7074.60,6712.70,6902.90,6650.40,3.26,0.0275,27-Aug-18,
6897.60,6734.90,6892.70,6573.10,3.37,-0.0033,26-Aug-18,
6712.70,6680.60,6783.40,6655.30,3.59,0.0081,25-Aug-18,
6734.80,6521.20,6721.20,6472.80,3.70,0.0244,24-Aug-18,
6680.40,6359.90,6550.20,6359.20,2.76,0.0254,23-Aug-18,
6521.20,6482.20,6840.80,6304.80,3.63,-0.0189,22-Aug-18,
6359.60,6268.10,6484.10,6257.40,1.46,0.0341,21-Aug-18,
6482.20,6474.20,6516.40,6255.90,3.10,-0.0329,20-Aug-18,
6268.10,6379.10,6534.80,6316.00,2.71,0.0161,19-Aug-18,
6481.50,6581.80,6626.40,6295.50,3.15,-0.0308,18-Aug-18,
6379.10,6306.70,6581.70,6291.80,3.20,0.0436,17-Aug-18,
6581.70,6256.90,6470.90,6249.80,3.50,0.0080,16-Aug-18,
6306.70,6190.20,6592.80,6177.90,3.74,0.0108,15-Aug-18,
6256.90,6255.30,6255.30,5898.30,3.66,-0.0104,14-Aug-18,
6190.20,6313.00,6524.10,6159.60,234.09,-0.0091,13-Aug-18,
6255.30,6232.10,6453.00,6169.80,216.33,0.0131,12-Aug-18,
6313.00,6152.80,6469.60,6009.80,247.34,0.0129,11-Aug-18,
6231.60,6539.50,6570.20,6043.40,298.82,-0.0591,10-Aug-18,
6152.30,6283.70,6620.20,6197.00,237.66,0.0406,9-Aug-18,
